push_tag,push_userid,push_content,push_time,URL
→,zxzxzx12345,後天 這,07/23 22:14,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,CCcat525,散戶們不死心，以上通通不會止跌,07/23 22:14,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,bigair888,2448,07/23 22:15,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,dodo222kimo,後天OK阿 不過你絕對買不到任何一張任何一股!!!,07/23 22:16,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,seancbs,牙科明天會...,07/23 22:17,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,shihchinlun,跟你賭身家  後天不會大跌,07/23 22:17,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,ntoufatman,後天不會跌！,07/23 22:17,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,transcend789,等炒底王的訊號,07/23 22:17,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,tctv2002,後天平盤 歐印,07/23 22:18,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,kis28519,後天壓身家 不會跌,07/23 22:20,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,pent,9924,07/23 22:22,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,maxalien,後天我財產全下 會成交吧?,07/23 22:23,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,f204137,9924 我也看很久,07/23 22:25,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,a3051107,後天壓身家  不會漲!,07/23 22:29,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,kdevil,後天禮拜六 不會跌拉我賭身家,07/23 22:32,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,aqualan,明天一定彈了啦，還跌勒,07/23 22:36,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,yhchih,謝謝,06/09 19:54,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,rtrone,今天失心瘋去接刀子 只剩大拇指了,06/09 19:55,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,win1109,融資斷頭連環爆，6月正是畢業潮。,06/09 19:55,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,s90114201,2498,06/09 19:56,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,Yuwuen,2388真心不騙    因為騙人的沒來股東會,06/09 19:58,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,orange21,凌陽 福貞,06/09 19:58,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,brian7045,可成，雖然我看完新聞很想賣掉,06/09 19:58,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,Esckai,４９７１..,06/09 20:03,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,oklagg,1701今年營收穩定成長..被砍到淨值,06/09 20:04,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
→,oklagg,其實隨便找都有..我是說我手上的,06/09 20:07,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
推,jdn325,康普4字頭我也會買,06/09 20:07,https://www.ptt.cc/bbs/Stock/M.1437662549.A.1ED.html
